date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,month,day_of_year,day_of_week,is_weekend,is_smog_season,doy_sin,doy_cos,pm25_lag1,pm25_roll7
2024-03-17,Dha,98.3,19.3,24.3,2.22,0.0,3,77,6,1,0,0.9700639218515071,0.2428497220959356,113.5,95.82857142857142
2024-03-18,Dha,83.2,19.6,30.4,1.83,0.0,3,78,0,0,0,0.9741004551724205,0.22611568550828828,98.3,94.8
2024-03-19,Dha,80.4,17.7,32.1,3.07,0.0,3,79,1,0,0,0.9778483415056568,0.20931464596304847,83.2,94.55714285714285
2024-03-20,Dha,98.8,19.4,46.3,0.6,0.0,3,80,2,0,0,0.9813064702716093,0.19245158197082998,80.4,91.62857142857145
2024-03-21,Dha,89.2,22.9,29.4,2.62,0.0,3,81,3,0,0,0.9844738167520922,0.1755314904214282,98.8,92.75714285714287
2024-03-22,Dha,72.2,23.7,51.9,2.86,0.0,3,82,4,0,0,0.9873494423939864,0.15855938510313478,89.2,93.32857142857142
2024-03-24,Dha,93.1,25.3,32.7,1.45,0.5,3,84,6,1,0,0.9922222094179323,0.12447926388678915,72.2,90.8
2024-03-25,Dha,102.8,15.9,40.3,2.31,0.0,3,85,0,0,0,0.994217906893952,0.10738134666416309,93.1,87.88571428571429
2024-03-26,Dha,70.3,18.9,36.0,1.84,0.0,3,86,1,0,0,0.995918996147179,0.09025161003104117,102.8,88.52857142857142
2024-03-27,Dha,99.3,21.3,35.9,3.31,0.0,3,87,2,0,0,0.9973249731081555,0.07309512989807777,70.3,86.6857142857143
2024-03-28,Dha,64.1,18.6,32.3,9.8,0.0,3,88,3,0,0,0.9984354211555643,0.055916990100603484,99.3,89.38571428571429
2024-03-29,Dha,81.6,17.7,30.4,3.34,1.6,3,89,4,0,0,0.9992500112396835,0.03872228089217446,64.1,84.42857142857143
2024-03-30,Dha,88.9,23.8,41.5,1.27,0.0,3,90,5,1,0,0.9997685019798909,0.021516097436222254,81.6,83.34285714285714
2024-03-31,Dha,45.9,22.1,27.7,8.66,0.0,3,91,6,1,0,0.9999907397361901,0.004303538296244289,88.9,85.72857142857143
2024-04-01,Dha,49.1,17.9,18.6,6.18,0.0,4,92,0,0,0,0.9999166586547379,-0.01291029607500882,45.9,78.98571428571428
2024-04-02,Dha,112.8,25.7,49.7,1.58,0.0,4,93,1,0,0,0.9995462806873573,-0.030120304846908114,49.1,71.31428571428572
2024-04-03,Dha,78.3,21.4,45.6,3.53,0.0,4,94,2,0,0,0.9988797155850336,-0.04732138832243185,112.8,77.38571428571429
2024-04-05,Dha,87.2,23.8,35.2,4.13,1.2,4,96,4,0,0,0.9966589017541702,-0.08167639533042241,78.3,74.38571428571429
2024-04-06,Dha,85.3,25.7,39.7,3.82,0.0,4,97,5,1,0,0.9951053111006976,-0.09882013873287143,87.2,77.68571428571428
2024-04-07,Dha,67.8,24.1,50.7,5.64,0.0,4,98,6,1,0,0.9932568492674143,-0.11593459959550041,85.3,78.21428571428571
2024-04-08,Dha,74.3,21.7,50.3,3.22,0.0,4,99,0,0,0,0.9911140639934547,-0.1330147065341959,67.8,75.2
2024-04-09,Dha,73.2,23.0,29.2,3.26,0.0,4,100,1,0,0,0.9886775902323405,-0.1500553983446526,74.3,79.25714285714285
2024-04-10,Dha,106.7,25.8,41.0,3.97,0.0,4,101,2,0,0,0.9859481499638304,-0.16705162550211924,73.2,82.7
2024-04-11,Dha,63.1,19.1,35.9,2.65,0.0,4,102,3,0,0,0.9829265519799822,-0.18399835165768005,106.7,81.82857142857142
2024-04-12,Dha,76.9,22.5,30.8,2.27,0.9,4,103,4,0,0,0.9796136916454901,-0.20089055513063506,63.1,79.65714285714286
2024-04-13,Dha,69.9,24.2,44.0,1.18,0.0,4,104,5,1,0,0.9760105506323683,-0.21772323039653177,76.9,78.18571428571428
2024-04-14,Dha,84.8,29.1,50.4,1.57,0.0,4,105,6,1,0,0.9721181966290613,-0.23449138957040985,69.9,75.98571428571428
2024-04-15,Dha,100.2,22.7,51.15,1.13,0.0,4,106,0,0,0,0.9679377830240642,-0.25119006388481935,84.8,78.41428571428571
2024-04-16,Dha,70.4,25.1,51.9,1.95,0.0,4,107,1,0,0,0.9634705485641488,-0.2678143051621742,100.2,82.11428571428573
2024-04-17,Dha,66.0,30.3,36.5,1.07,1.1,4,108,2,0,0,0.9587178169872964,-0.2843591872810034,70.4,81.71428571428571
2024-04-18,Dha,58.2,28.0,26.0,3.73,0.5,4,109,3,0,0,0.9536809966304457,-0.30081980763566735,66.0,75.89999999999999
2024-04-19,Dha,53.2,27.5,24.3,4.15,0.0,4,110,4,0,0,0.9483615800121715,-0.3171912885891061,58.2,75.2
2024-04-20,Dha,67.4,28.9,35.5,0.93,0.0,4,111,5,1,0,0.9427611433904207,-0.3334687789181868,53.2,71.81428571428572
2024-04-21,Dha,76.6,25.1,36.4,1.45,0.3,4,112,6,1,0,0.9368813462954315,-0.3496474552512284,67.4,71.45714285714287
2024-04-23,Dha,55.2,27.5,43.8,3.47,1.1,4,114,1,0,0,0.9242907221930934,-0.3816892202666588,76.6,70.28571428571429
2024-04-24,Dha,65.6,30.0,40.1,4.93,0.0,4,115,2,0,0,0.9175836260593937,-0.39754281428255595,55.2,63.857142857142854
2024-04-25,Dha,27.5,24.8,37.6,6.39,0.0,4,116,3,0,0,0.9106046300942163,-0.4132786077829042,65.6,63.17142857142857
2024-04-26,Dha,63.8,28.0,34.9,1.76,0.0,4,117,4,0,0,0.9033558023246845,-0.4288919379124835,27.5,57.67142857142857
2024-04-27,Dha,48.6,29.3,43.2,2.78,0.0,4,118,5,1,0,0.895839290734909,-0.4443781781046132,63.8,58.471428571428575
2024-04-28,Dha,72.3,32.5,41.7,1.69,0.0,4,119,6,1,0,0.8880573226294932,-0.45973273945210397,48.6,57.814285714285724
2024-04-30,Dha,75.5,31.2,40.150000000000006,2.41,0.0,4,121,1,0,0,0.8717063187093219,-0.49002866642905923,72.3,58.51428571428572
2024-05-01,Dha,45.2,28.1,38.6,4.61,0.0,5,122,2,0,0,0.8631421280499114,-0.5049610547215204,75.5,58.357142857142854
2024-05-02,Dha,53.3,27.6,24.1,2.99,0.0,5,123,3,0,0,0.854322169749827,-0.5197438121555155,45.2,56.92857142857143
2024-05-03,Dha,49.5,26.7,40.9,2.69,1.4,5,124,4,0,0,0.8452490573530633,-0.5343725582809786,53.3,55.17142857142858
2024-05-04,Dha,14.4,31.4,39.9,8.49,0.0,5,125,5,1,0,0.8359254794186372,-0.548842958284719,49.5,58.314285714285724
2024-05-05,Dha,8.0,27.5,30.3,7.53,0.0,5,126,6,1,0,0.8263541987239096,-0.5631507242749186,14.4,51.25714285714286
2024-05-06,Dha,57.7,30.2,46.2,2.42,0.0,5,127,0,0,0,0.8165380514459161,-0.5772916165517272,8.0,45.457142857142856
2024-05-07,Dha,58.6,25.3,55.0,0.82,0.0,5,128,1,0,0,0.8064799463209448,-0.5912614448635781,57.7,43.371428571428574
2024-05-08,Dha,58.0,31.7,46.5,1.95,0.0,5,129,2,0,0,0.7961828637826158,-0.6050560696488488,58.6,40.957142857142856
2024-05-09,Dha,37.7,30.8,35.4,2.87,5.9,5,130,3,0,0,0.7856498550787147,-0.6186714032625031,58.0,42.785714285714285
2024-05-10,Dha,63.4,30.1,38.5,1.53,0.0,5,131,4,0,0,0.7748840413670407,-0.6321034111873487,37.7,40.55714285714286
2024-05-11,Dha,31.0,30.3,28.8,3.46,4.0,5,132,5,1,0,0.7638886127905428,-0.6453481132295501,63.4,42.542857142857144
2024-05-12,Dha,44.1,29.0,36.7,3.49,0.7,5,133,6,1,0,0.7526668275320084,-0.6584015846980488,31.0,44.91428571428572
2024-05-13,Dha,38.5,28.6,56.7,4.57,0.0,5,134,0,0,0,0.741222010848596,-0.6712599575675313,44.1,50.07142857142857
2024-05-14,Dha,32.2,26.3,28.7,3.95,0.0,5,135,1,0,0,0.7295575540864875,-0.6839194216246106,38.5,47.32857142857142
2024-05-15,Dha,54.7,28.9,33.2,0.64,0.0,5,136,2,0,0,0.717676913675962,-0.6963762255968722,32.2,43.557142857142864
2024-05-16,Dha,38.3,30.4,31.7,0.31,0.0,5,137,3,0,0,0.705583610107178,-0.7086266782644596,54.7,43.08571428571429
2024-05-17,Dha,48.2,31.3,41.3,2.87,1.3,5,138,4,0,0,0.6932812268869777,-0.7206671495538609,38.3,43.17142857142857
2024-05-18,Dha,27.9,31.6,38.0,6.34,0.0,5,139,5,1,0,0.6807734094770161,-0.7324940716135789,48.2,41.0
2024-05-20,Dha,57.3,28.9,35.4,1.16,0.0,5,141,0,0,0,0.6551563572090853,-0.7554933140726803,27.9,40.55714285714286
2024-05-21,Dha,43.2,29.0,42.5,5.17,0.0,5,142,1,0,0,0.6420547132365637,-0.766658819300159,57.3,42.44285714285714
2024-05-22,Dha,32.1,37.7,50.0,0.23,0.0,5,143,2,0,0,0.6287628145958344,-0.777597146973627,43.2,43.114285714285714
2024-05-23,Dha,35.4,27.0,49.0,1.67,0.0,5,144,3,0,0,0.6152845999633276,-0.7883050558305255,32.1,43.10000000000001
2024-05-24,Dha,37.5,33.1,30.9,0.44,0.0,5,145,4,0,0,0.6016240632249226,-0.7987793728863649,35.4,40.34285714285714
2024-05-25,Dha,16.8,36.9,43.7,5.81,0.0,5,146,5,1,0,0.5877852522924732,-0.8090169943749473,37.5,40.22857142857142
2024-05-26,Dha,19.0,32.4,34.5,3.58,0.0,5,147,6,1,0,0.5737722679043246,-0.8190148866680801,16.8,35.74285714285714
2024-05-27,Dha,32.1,34.2,36.5,1.51,0.0,5,148,0,0,0,0.5595892624101765,-0.8287700871745038,19.0,34.47142857142857
2024-05-28,Dha,26.9,37.5,42.1,2.7,0.0,5,149,1,0,0,0.545240438540651,-0.8382797052177744,32.1,30.871428571428574
2024-05-29,Dha,36.6,35.4,42.9,2.93,0.0,5,150,2,0,0,0.5307300481619334,-0.8475409228928311,26.9,28.54285714285714
2024-05-30,Dha,8.0,23.6,33.3,9.1,2.0,5,151,3,0,0,0.5160623910158528,-0.8565509959010036,36.6,29.185714285714287
2024-05-31,Dha,40.1,32.7,47.7,3.76,0.4,5,152,4,0,0,0.5012418134457758,-0.865307254363206,8.0,25.27142857142857
2024-06-01,Dha,48.5,32.5,50.4,1.04,0.0,6,153,5,1,0,0.48627270710869,-0.8738071036110808,40.1,25.642857142857142
2024-06-02,Dha,13.7,31.7,41.0,1.78,0.0,6,154,6,1,0,0.4711595076738638,-0.8820480249558537,48.5,30.171428571428574
2024-06-03,Dha,19.8,30.5,40.2,3.44,0.3,6,155,0,0,0,0.4559066935084588,-0.8900275764346767,13.7,29.414285714285715
2024-06-04,Dha,40.0,31.7,39.4,2.04,0.2,6,156,1,0,0,0.440518784350495,-0.8977433935342337,19.8,27.657142857142862
2024-06-05,Dha,17.4,36.4,37.75,3.59,0.0,6,157,2,0,0,0.42500033996955416,-0.9051931898913974,40.0,29.528571428571432
2024-06-06,Dha,33.3,33.2,36.1,0.63,0.0,6,158,3,0,0,0.4093559588156213,-0.9123747579707273,17.4,26.785714285714285
2024-06-07,Dha,22.1,33.6,43.5,3.89,0.0,6,159,4,0,0,0.39359027665646673,-0.9192859697186104,33.3,30.400000000000002
2024-06-08,Dha,17.6,35.1,55.1,0.54,0.0,6,160,5,1,0,0.3777079652039649,-0.9259247771938498,22.1,27.828571428571426
2024-06-09,Dha,8.0,41.7,39.4,6.32,0.0,6,161,6,1,0,0.36171373072976765,-0.9322892131745133,17.6,23.41428571428571
2024-06-10,Dha,31.0,36.9,39.4,1.31,1.4,6,162,0,0,0,0.3456123126707335,-0.9383773917408641,8.0,22.599999999999998
2024-06-11,Dha,8.0,32.7,39.2,7.26,7.7,6,163,1,0,0,0.3294084822245304,-0.9441875088341993,31.0,24.199999999999996
2024-06-12,Dha,13.2,31.6,46.8,3.23,1.2,6,164,2,0,0,0.3131070409358269,-0.9497178427914316,8.0,19.628571428571426
2024-06-13,Dha,25.7,31.4,45.5,0.67,0.0,6,165,3,0,0,0.29671281927349075,-0.9549667548552551,13.2,19.02857142857143
2024-06-14,Dha,11.5,34.5,54.1,2.05,2.9,6,166,4,0,0,0.2802306751992159,-0.9599326896597447,25.7,17.942857142857143
2024-06-15,Dha,57.3,30.6,48.9,3.55,0.0,6,167,5,1,0,0.26366549272800704,-0.9646141756912435,11.5,16.428571428571427
2024-06-16,Dha,22.4,36.6,45.6,3.28,0.0,6,168,6,1,0,0.24702218048093552,-0.9690098257244062,57.3,22.099999999999998
2024-06-17,Dha,8.5,32.8,35.0,1.74,1.4,6,169,0,0,0,0.23030567023061221,-0.9731183372332619,22.4,24.157142857142855
2024-06-18,Dha,8.0,35.0,47.2,0.8,8.4,6,170,1,0,0,0.21352091543979612,-0.9769384927771817,8.5,20.942857142857143
2024-06-19,Dha,10.1,34.9,47.9,1.21,0.0,6,171,2,0,0,0.19667288979357647,-0.980469160361632,8.0,20.942857142857143
2024-06-20,Dha,8.0,32.4,58.3,4.96,0.0,6,172,3,0,0,0.1797665857255624,-0.9837092937736097,10.1,20.5
2024-06-21,Dha,8.0,36.5,44.5,2.21,0.0,6,173,4,0,0,0.16280701293851715,-0.986657932891657,8.0,17.971428571428568
2024-06-22,Dha,24.7,43.5,43.4,4.41,0.0,6,174,5,1,0,0.1457991969198751,-0.9893142039703663,8.0,17.471428571428568
2024-06-23,Dha,21.2,33.4,41.0,2.76,4.5,6,175,6,1,0,0.12874817745258132,-0.99167731989929,24.7,12.814285714285715
2024-06-24,Dha,29.2,37.7,46.4,4.12,0.1,6,176,0,0,0,0.11165900712169512,-0.993746580436178,21.2,12.642857142857142
2024-06-25,Dha,8.0,36.2,59.0,4.89,2.1,6,177,1,0,0,0.09453674981719912,-0.9955213724144752,29.2,15.599999999999998
2024-06-26,Dha,14.0,40.3,38.7,3.37,0.6,6,178,2,0,0,0.07738647923346301,-0.9970011699250151,8.0,15.599999999999998
2024-06-27,Dha,37.3,38.2,43.9,1.01,0.0,6,179,3,0,0,0.06021327736579302,-0.9981855344718586,14.0,16.157142857142855
2024-06-28,Dha,13.7,42.3,57.2,1.43,0.0,6,180,4,0,0,0.04302223300453059,-0.99907411510223,37.3,20.342857142857145
2024-06-29,Dha,25.6,35.0,52.9,2.53,1.3,6,181,5,1,0,0.02581844022713308,-0.9996666485105112,13.7,21.157142857142855
2024-06-30,Dha,26.0,33.4,52.6,0.38,1.5,6,182,6,1,0,0.008606996888688698,-0.9999629591162655,25.6,21.285714285714285
2024-07-01,Dha,8.0,29.7,48.5,5.81,0.3,7,183,0,0,0,-0.008606996888688009,-0.9999629591162655,26.0,21.971428571428568
2024-07-02,Dha,14.3,34.1,40.1,3.89,0.0,7,184,1,0,0,-0.02581844022713239,-0.9996666485105112,8.0,18.942857142857143
2024-07-03,Dha,8.0,33.0,51.3,6.99,8.9,7,185,2,0,0,-0.04302223300453034,-0.99907411510223,14.3,19.842857142857145
2024-07-04,Dha,39.9,35.5,54.0,4.36,0.0,7,186,3,0,0,-0.060213277365792774,-0.9981855344718586,8.0,18.985714285714288
2024-07-06,Dha,8.0,35.3,43.2,5.5,1.9,7,188,5,1,0,-0.09453674981719933,-0.9955213724144752,39.9,19.357142857142858
2024-07-07,Dha,20.6,35.9,45.8,0.24,2.9,7,189,6,1,0,-0.11165900712169444,-0.9937465804361781,8.0,18.542857142857144
2024-07-08,Dha,8.0,38.4,50.5,6.76,1.8,7,190,0,0,0,-0.12874817745258066,-0.99167731989929,20.6,17.82857142857143
2024-07-09,Dha,8.0,39.3,52.8,2.95,0.0,7,191,1,0,0,-0.14579919691987442,-0.9893142039703664,8.0,15.257142857142856
2024-07-10,Dha,26.6,40.0,56.3,1.4,0.2,7,192,2,0,0,-0.16280701293851646,-0.9866579328916572,8.0,15.257142857142856
2024-07-11,Dha,17.2,36.4,47.4,2.95,0.0,7,193,3,0,0,-0.17976658572556214,-0.9837092937736098,26.6,17.014285714285712
2024-07-12,Dha,24.8,32.8,42.0,2.94,0.0,7,194,4,0,0,-0.19667288979357622,-0.9804691603616321,17.2,18.32857142857143
2024-07-13,Dha,28.0,32.8,53.7,2.03,1.9,7,195,5,1,0,-0.2135209154397959,-0.9769384927771817,24.8,16.17142857142857
2024-07-14,Dha,14.5,40.2,52.0,3.45,4.9,7,196,6,1,0,-0.23030567023061196,-0.973118337233262,28.0,19.02857142857143
2024-07-15,Dha,35.7,40.0,49.2,1.41,0.0,7,197,0,0,0,-0.24702218048093527,-0.9690098257244063,14.5,18.157142857142855
2024-07-16,Dha,8.0,37.6,50.0,7.38,0.0,7,198,1,0,0,-0.2636654927280072,-0.9646141756912435,35.7,22.114285714285717
2024-07-17,Dha,16.9,40.7,62.4,1.88,0.3,7,199,2,0,0,-0.2802306751992161,-0.9599326896597445,8.0,22.114285714285717
2024-07-18,Dha,28.1,32.1,57.1,0.51,0.0,7,200,3,0,0,-0.2967128192734901,-0.9549667548552553,16.9,20.72857142857143
2024-07-19,Dha,13.1,35.9,51.8,2.54,0.0,7,201,4,0,0,-0.3131070409358267,-0.9497178427914317,28.1,22.285714285714285
2024-07-20,Dha,8.0,38.9,61.8,1.17,8.4,7,202,5,1,0,-0.3294084822245302,-0.9441875088341994,13.1,20.61428571428571
2024-07-21,Dha,26.3,35.3,56.7,4.3149999999999995,0.0,7,203,6,1,0,-0.3456123126707333,-0.9383773917408642,8.0,17.757142857142856
2024-07-22,Dha,12.6,37.5,63.5,7.46,0.0,7,204,0,0,0,-0.3617137307297674,-0.9322892131745134,26.3,19.442857142857147
2024-07-23,Dha,14.5,41.4,49.0,5.29,3.3,7,205,1,0,0,-0.37770796520396466,-0.9259247771938499,12.6,16.142857142857142
2024-07-24,Dha,28.0,31.4,63.4,3.12,0.0,7,206,2,0,0,-0.39359027665646645,-0.9192859697186105,14.5,17.071428571428573
2024-07-25,Dha,8.0,35.9,59.0,10.39,0.0,7,207,3,0,0,-0.4093559588156211,-0.9123747579707274,28.0,18.657142857142855
2024-07-26,Dha,41.1,30.7,51.8,0.83,1.9,7,208,4,0,0,-0.42500033996955394,-0.9051931898913975,8.0,15.785714285714286
2024-07-27,Dha,37.9,37.3,62.8,1.21,0.0,7,209,5,1,0,-0.4405187843504952,-0.8977433935342336,41.1,19.785714285714285
2024-07-28,Dha,8.0,31.6,66.9,8.3,0.0,7,210,6,1,0,-0.455906693508459,-0.8900275764346766,37.9,24.057142857142857
2024-07-29,Dha,17.3,34.2,63.9,3.29,0.5,7,211,0,0,0,-0.47115950767386394,-0.8820480249558535,8.0,21.442857142857147
2024-07-30,Dha,8.0,33.6,57.6,8.36,0.0,7,212,1,0,0,-0.4862727071086902,-0.8738071036110807,17.3,22.11428571428571
2024-07-31,Dha,8.0,35.8,53.1,7.65,0.0,7,213,2,0,0,-0.5012418134457756,-0.8653072543632061,8.0,21.185714285714283
2024-08-01,Dha,8.0,37.1,67.9,2.54,21.7,8,214,3,0,0,-0.5160623910158526,-0.8565509959010037,8.0,18.328571428571426
2024-08-02,Dha,32.3,36.0,55.9,2.13,1.5,8,215,4,0,0,-0.5307300481619331,-0.8475409228928312,8.0,18.328571428571426
2024-08-03,Dha,8.0,33.6,48.8,6.54,6.0,8,216,5,1,0,-0.5452404385406507,-0.8382797052177745,32.3,17.071428571428573
2024-08-04,Dha,8.0,32.2,66.5,2.9,3.1,8,217,6,1,0,-0.5595892624101763,-0.828770087174504,8.0,12.799999999999999
2024-08-05,Dha,31.7,30.0,75.1,3.77,0.0,8,218,0,0,0,-0.5737722679043243,-0.8190148866680802,8.0,12.799999999999999
2024-08-06,Dha,8.9,31.8,68.0,4.28,0.0,8,219,1,0,0,-0.5877852522924734,-0.8090169943749472,31.7,14.857142857142858
2024-08-07,Dha,25.8,39.9,53.6,3.43,0.0,8,220,2,0,0,-0.6016240632249227,-0.7987793728863648,8.9,14.985714285714284
2024-08-08,Dha,40.2,36.0,55.5,2.32,6.0,8,221,3,0,0,-0.6152845999633277,-0.7883050558305253,25.8,17.52857142857143
2024-08-09,Dha,8.0,33.6,45.4,6.71,1.7,8,222,4,0,0,-0.6287628145958345,-0.7775971469736268,40.2,22.12857142857143
2024-08-10,Dha,29.8,40.1,63.1,0.45,0.1,8,223,5,1,0,-0.6420547132365636,-0.7666588193001592,8.0,18.657142857142855
2024-08-11,Dha,8.0,31.2,55.7,7.21,4.7,8,224,6,1,0,-0.655156357209085,-0.7554933140726804,29.8,21.771428571428572
2024-08-12,Dha,20.2,32.7,55.2,1.02,5.8,8,225,0,0,0,-0.6680638642135333,-0.7441039398713608,8.0,21.771428571428572
2024-08-13,Dha,39.6,33.3,73.0,6.79,0.0,8,226,1,0,0,-0.680773409477016,-0.732494071613579,20.2,20.12857142857143
2024-08-14,Dha,8.0,39.1,57.6,6.26,0.0,8,227,2,0,0,-0.6932812268869771,-0.7206671495538615,39.6,24.514285714285712
2024-08-15,Dha,33.2,35.3,72.3,2.63,3.2,8,228,3,0,0,-0.7055836101071774,-0.70862667826446,8.0,21.97142857142857
2024-08-16,Dha,31.1,30.8,62.0,3.0,0.4,8,229,4,0,0,-0.7176769136759615,-0.6963762255968726,33.2,20.97142857142857
2024-08-17,Dha,45.0,28.2,75.7,2.7,0.0,8,230,5,1,0,-0.7295575540864876,-0.6839194216246105,31.1,24.271428571428572
2024-08-18,Dha,21.4,33.9,72.1,4.87,1.9,8,231,6,1,0,-0.7412220108485957,-0.6712599575675315,45.0,26.442857142857147
2024-08-19,Dha,35.9,37.4,64.6,7.03,0.0,8,232,0,0,0,-0.7526668275320083,-0.6584015846980489,21.4,28.357142857142858
2024-08-20,Dha,8.0,38.1,59.4,10.24,0.0,8,233,1,0,0,-0.7638886127905429,-0.64534811322955,35.9,30.599999999999998
2024-08-21,Dha,34.1,29.6,69.3,0.92,0.0,8,234,2,0,0,-0.7748840413670406,-0.6321034111873488,8.0,26.085714285714285
2024-08-22,Dha,10.3,37.4,51.9,3.12,8.5,8,235,3,0,0,-0.7856498550787144,-0.6186714032625032,34.1,29.814285714285713
2024-08-23,Dha,47.5,33.0,75.9,3.32,0.0,8,236,4,0,0,-0.7961828637826154,-0.6050560696488494,10.3,26.542857142857144
2024-08-24,Dha,26.1,33.5,60.0,5.1,0.0,8,237,5,1,0,-0.8064799463209447,-0.5912614448635783,47.5,28.885714285714283
2024-08-25,Dha,48.2,30.8,62.7,1.01,1.7,8,238,6,1,0,-0.8165380514459157,-0.5772916165517278,26.1,26.185714285714283
2024-08-26,Dha,30.0,32.9,75.1,3.88,0.0,8,239,0,0,0,-0.8263541987239094,-0.5631507242749189,48.2,30.014285714285712
2024-08-27,Dha,45.7,29.8,75.6,5.22,3.5,8,240,1,0,0,-0.8359254794186365,-0.5488429582847199,30.0,29.171428571428574
2024-08-28,Dha,8.0,31.2,71.8,6.14,0.0,8,241,2,0,0,-0.8452490573530633,-0.5343725582809785,45.7,34.55714285714286
2024-08-29,Dha,54.4,31.9,62.6,1.01,0.0,8,242,3,0,0,-0.8543221697498269,-0.5197438121555157,8.0,30.82857142857143
2024-08-30,Dha,46.9,30.3,68.0,0.89,6.0,8,243,4,0,0,-0.8631421280499115,-0.5049610547215202,54.4,37.128571428571426
2024-08-31,Dha,40.0,29.5,56.6,5.17,2.3,8,244,5,1,0,-0.8717063187093217,-0.4900286664290594,46.9,37.042857142857144
2024-09-01,Dha,36.3,34.6,64.5,0.62,0.0,9,245,6,1,0,-0.8800122039735356,-0.4749510720670502,40.0,39.028571428571425
2024-09-02,Dha,34.7,29.3,64.3,1.71,0.0,9,246,0,0,0,-0.888057322629493,-0.4597327394521046,36.3,37.32857142857143
2024-09-03,Dha,46.7,35.7,80.6,1.9,4.3,9,247,1,0,0,-0.8958392907349089,-0.4443781781046134,34.7,38.0
2024-09-04,Dha,8.0,30.8,56.9,10.76,0.0,9,248,2,0,0,-0.9033558023246842,-0.4288919379124841,46.7,38.142857142857146
2024-09-05,Dha,47.8,29.5,69.9,2.64,0.5,9,249,3,0,0,-0.9106046300942162,-0.41327860778290443,8.0,38.142857142857146
2024-09-06,Dha,34.7,31.1,68.2,5.32,0.0,9,250,4,0,0,-0.9175836260593934,-0.3975428142825566,47.8,37.199999999999996
2024-09-07,Dha,59.1,29.9,70.6,2.55,7.4,9,251,5,1,0,-0.9242907221930934,-0.3816892202666586,34.7,35.457142857142856
2024-09-10,Dha,54.4,32.1,77.8,0.39,0.0,9,254,1,0,0,-0.9427611433904206,-0.33346877891818705,59.1,38.18571428571429
2024-09-11,Dha,77.2,30.6,91.6,2.94,0.0,9,255,2,0,0,-0.9483615800121716,-0.31719128858910595,54.4,40.77142857142858
2024-09-12,Dha,72.4,30.2,63.0,1.07,0.0,9,256,3,0,0,-0.9536809966304455,-0.300819807635668,77.2,46.84285714285714
2024-09-13,Dha,29.5,28.8,64.2,1.81,21.6,9,257,4,0,0,-0.9587178169872964,-0.2843591872810036,72.4,50.51428571428572
2024-09-14,Dha,19.3,29.6,65.5,5.2,10.1,9,258,5,1,0,-0.9634705485641486,-0.26781430516217486,29.5,53.58571428571429
2024-09-15,Dha,43.0,29.6,61.5,6.46,0.0,9,259,6,1,0,-0.9679377830240641,-0.25119006388481957,19.3,49.51428571428572
2024-09-16,Dha,47.7,34.4,84.6,3.84,0.0,9,260,0,0,0,-0.9721181966290612,-0.23449138957041052,43.0,50.7
2024-09-17,Dha,27.5,27.9,66.4,2.28,0.0,9,261,1,0,0,-0.9760105506323682,-0.21772323039653224,47.7,49.07142857142857
2024-09-18,Dha,47.9,23.3,64.3,1.53,0.0,9,262,2,0,0,-0.9796136916454901,-0.20089055513063528,27.5,45.228571428571435
2024-09-19,Dha,56.0,25.2,63.8,1.68,1.2,9,263,3,0,0,-0.9829265519799822,-0.18399835165767986,47.9,41.042857142857144
2024-09-20,Dha,64.9,26.1,79.3,2.36,0.0,9,264,4,0,0,-0.9859481499638303,-0.1670516255021195,56.0,38.699999999999996
2024-09-21,Dha,56.4,32.8,66.2,2.41,0.0,9,265,5,1,0,-0.9886775902323404,-0.15005539834465262,64.9,43.75714285714286
2024-09-22,Dha,60.8,26.1,71.3,0.51,0.0,9,266,6,1,0,-0.9911140639934546,-0.13301470653419636,56.4,49.05714285714286
2024-09-23,Dha,59.9,28.0,67.0,3.44,0.0,9,267,0,0,0,-0.9932568492674143,-0.11593459959550066,60.8,51.6
2024-09-24,Dha,68.4,30.3,70.8,1.58,0.0,9,268,1,0,0,-0.9951053111006974,-0.09882013873287211,59.9,53.34285714285714
2024-09-25,Dha,60.1,29.9,72.9,4.09,0.0,9,269,2,0,0,-0.99665890175417,-0.08167639533042288,68.4,59.18571428571429
2024-09-26,Dha,75.4,22.9,65.8,1.53,0.0,9,270,3,0,0,-0.9979171608653922,-0.06450844944931625,60.1,60.92857142857144
2024-09-27,Dha,53.0,27.6,76.0,0.88,0.0,9,271,4,0,0,-0.9988797155850335,-0.04732138832243232,75.4,63.7
2024-09-28,Dha,91.4,29.5,87.1,0.23,0.0,9,272,5,1,0,-0.9995462806873573,-0.03012030484690836,53.0,62.0
2024-09-29,Dha,74.1,30.3,75.7,0.73,3.2,9,273,6,1,0,-0.9999166586547379,-0.012910296075008843,91.4,67.0
2024-09-30,Dha,67.2,25.6,69.4,0.99,0.5,9,274,0,0,0,-0.9999907397361901,0.004303538296243821,74.1,68.9
2024-10-01,Dha,73.4,19.6,69.3,5.98,0.0,10,275,1,0,0,-0.9997685019798909,0.021516097436222233,67.2,69.94285714285714
2024-10-02,Dha,97.9,25.7,81.2,0.72,0.0,10,276,2,0,0,-0.9992500112396835,0.03872228089217399,73.4,70.65714285714286
2024-10-03,Dha,76.3,23.4,75.9,3.01,0.3,10,277,3,0,0,-0.9984354211555643,0.05591699010060302,97.9,76.05714285714285
